question_id,generation_version,article,paragraph,article_title,chapter,section,difficulty,family,selection_task,statement,option_a,option_b,option_c,option_d,correct_option,explanation,source_excerpt,false_basis,pattern,option_length_gap,quality_score,quality_flags,self_contained,syntactic_parallelism,verification_status,review_status,source_version,source_url,source_retrieved_at
LO3IGUALDAD-02-3c277bec47af99,v1-densidad-25-editorial-contextual,2,2.,Ámbito de aplicación.,Título preliminar. Objeto y ámbito de la Ley,,2,identificación_del_precepto,seleccionar_correcta,"De acuerdo con el artículo 2 de la Ley Orgánica 3/2007, de 22 de marzo, para la igualdad efectiva de mujeres y hombres, sobre «Ámbito de aplicación», ¿qué afirmación se ajusta al precepto?","El artículo 2 de la Ley Orgánica 3/2007 contiene la siguiente previsión: «Las obligaciones establecidas en esta Ley podrán ser discrecionalmente de aplicación a toda persona, física o jurídica, que se encuentre o actúe en territorio español, cualquiera que fuese su nacionalidad, domicilio o residencia».","El artículo 2 de la Ley Orgánica 3/2007 contiene la siguiente previsión: «Las obligaciones establecidas en esta Ley serán de aplicación a toda persona, física o jurídica, que se encuentre o actúe en territorio español, cualquiera que fuese su nacionalidad, domicilio o residencia».","El artículo 2 de la Ley Orgánica 3/2007 contiene la siguiente previsión: «Las obligaciones establecidas en esta Ley serán únicamente de manera provisional de aplicación a toda persona, física o jurídica, que se encuentre o actúe en territorio español, cualquiera que fuese su nacionalidad, domicilio o residencia».","El artículo 2 de la Ley Orgánica 3/2007 contiene la siguiente previsión: «Las obligaciones establecidas en esta Ley serán de aplicación a toda persona, física o jurídica, que se encuentre o actúe en territorio español, cualquiera que fuese su nacionalidad, domicilio o residencia. Esta previsión se aplica únicamente a las Administraciones públicas».",B,"La opción correcta reproduce o formula fielmente la previsión del artículo 2: «Las obligaciones establecidas en esta Ley serán de aplicación a toda persona, física o jurídica, que se encuentre o actúe en territorio español, cualquiera que fuese su nacionalidad, domicilio o residencia.».","Las obligaciones establecidas en esta Ley serán de aplicación a toda persona, física o jurídica, que se encuentre o actúe en territorio español, cualquiera que fuese su nacionalidad, domicilio o residencia.",,una_previsión_correcta_y_tres_mutaciones_controladas,9,100,,PASS,PASS,AUTO_PASS,Pendiente de revisión humana,Texto consolidado BOE; última actualización publicada el 02/08/2024,https://www.boe.es/buscar/act.php?id=BOE-A-2007-6115,2026-07-14
LO3IGUALDAD-02-d914cda76c80e7,v1-densidad-25-editorial-contextual,2,2.,Ámbito de aplicación.,Título preliminar. Objeto y ámbito de la Ley,,3,afirmación_incorrecta,seleccionar_incorrecta,"De acuerdo con el artículo 2 de la Ley Orgánica 3/2007, de 22 de marzo, para la igualdad efectiva de mujeres y hombres, sobre «Ámbito de aplicación», ¿cuál de las siguientes afirmaciones NO coincide con el precepto?",El artículo 2 de la Ley Orgánica 3/2007 contiene la siguiente previsión: «Las obligaciones de la Ley se aplican a toda persona física o jurídica que se encuentre o actúe en territorio español».,El artículo 2 de la Ley Orgánica 3/2007 contiene la siguiente previsión: «Todas las personas gozarán de los derechos derivados del principio de igualdad de trato y de la prohibición de discriminación por razón de sexo».,El artículo 2 de la Ley Orgánica 3/2007 contiene la siguiente previsión: «TÍTULO I El principio de igualdad y la tutela contra la discriminación. Esta previsión se aplica únicamente a las Administraciones públicas».,El artículo 2 de la Ley Orgánica 3/2007 contiene la siguiente previsión: «Todas las personas gozarán de los derechos derivados de la prohibición de discriminación por razón de sexo».,C,La opción incorrecta altera el contenido del artículo 2. La previsión de referencia es: «TÍTULO I El principio de igualdad y la tutela contra la discriminación».,TÍTULO I El principio de igualdad y la tutela contra la discriminación,TÍTULO I El principio de igualdad y la tutela contra la discriminación. Esta previsión se aplica únicamente a las Administraciones públicas.,tres_previsiones_reales_y_una_mutación_controlada,7,100,,PASS,PASS,AUTO_PASS,Pendiente de revisión humana,Texto consolidado BOE; última actualización publicada el 02/08/2024,https://www.boe.es/buscar/act.php?id=BOE-A-2007-6115,2026-07-14
LO3IGUALDAD-02-fa0c48f71f1e6c,v1-densidad-25-editorial-contextual,2,1.,Ámbito de aplicación.,Título preliminar. Objeto y ámbito de la Ley,,2,identificación_del_precepto,seleccionar_correcta,"En relación con «Ámbito de aplicación», regulado en el artículo 2 de la Ley Orgánica 3/2007, de 22 de marzo, para la igualdad efectiva de mujeres y hombres, indique la formulación correcta:",El artículo 2 de la Ley Orgánica 3/2007 contiene la siguiente previsión: «Todas las personas gozarán de los derechos derivados del principio de igualdad de trato. Esta previsión queda limitada exclusivamente al ámbito de las relaciones laborales».,El artículo 2 de la Ley Orgánica 3/2007 contiene la siguiente previsión: «Todas las personas gozarán de los derechos derivados del principio de igualdad de trato. Esta previsión se aplica únicamente a las Administraciones públicas».,El artículo 2 de la Ley Orgánica 3/2007 contiene la siguiente previsión: «Todas las personas gozarán de los derechos derivados del principio de igualdad de trato. La aplicación de esta regla queda limitada a las personas de nacionalidad española».,El artículo 2 de la Ley Orgánica 3/2007 contiene la siguiente previsión: «Todas las personas gozarán de los derechos derivados del principio de igualdad de trato».,D,La opción correcta reproduce o formula fielmente la previsión del artículo 2: «Todas las personas gozarán de los derechos derivados del principio de igualdad de trato.».,Todas las personas gozarán de los derechos derivados del principio de igualdad de trato.,,una_previsión_correcta_y_tres_mutaciones_controladas,13,100,,PASS,PASS,AUTO_PASS,Pendiente de revisión humana,Texto consolidado BOE; última actualización publicada el 02/08/2024,https://www.boe.es/buscar/act.php?id=BOE-A-2007-6115,2026-07-14
LO3IGUALDAD-02-b7d9809e9084df,v1-densidad-25-editorial-contextual,2,1.,Ámbito de aplicación.,Título preliminar. Objeto y ámbito de la Ley,,2,identificación_del_precepto,seleccionar_correcta,"¿Cuál de las siguientes afirmaciones reproduce correctamente el artículo 2 de la Ley Orgánica 3/2007, de 22 de marzo, para la igualdad efectiva de mujeres y hombres, dedicado a «Ámbito de aplicación»?",El artículo 2 de la Ley Orgánica 3/2007 contiene la siguiente previsión: «Todas las personas gozarán de los derechos derivados de la prohibición de discriminación por razón de sexo».,El artículo 2 de la Ley Orgánica 3/2007 contiene la siguiente previsión: «Todas las personas gozarán de los derechos derivados de la prohibición de discriminación por razón de sexo. La norma permite excluir esta previsión mediante pacto entre las partes».,El artículo 2 de la Ley Orgánica 3/2007 contiene la siguiente previsión: «Todas las personas gozarán de los derechos derivados de la prohibición de discriminación por razón de sexo. Esta previsión queda limitada exclusivamente al ámbito de las relaciones laborales».,El artículo 2 de la Ley Orgánica 3/2007 contiene la siguiente previsión: «Todas las personas gozarán de los derechos derivados de la prohibición de discriminación por razón de sexo. Esta previsión se aplica únicamente a las Administraciones públicas».,A,La opción correcta reproduce o formula fielmente la previsión del artículo 2: «Todas las personas gozarán de los derechos derivados de la prohibición de discriminación por razón de sexo.».,Todas las personas gozarán de los derechos derivados de la prohibición de discriminación por razón de sexo.,,una_previsión_correcta_y_tres_mutaciones_controladas,11,100,,PASS,PASS,AUTO_PASS,Pendiente de revisión humana,Texto consolidado BOE; última actualización publicada el 02/08/2024,https://www.boe.es/buscar/act.php?id=BOE-A-2007-6115,2026-07-14
LO3IGUALDAD-02-cce22607ac5217,v1-densidad-25-editorial-contextual,2,2.,Ámbito de aplicación.,Título preliminar. Objeto y ámbito de la Ley,,2,literal_con_hueco,seleccionar_correcta,"Según el artículo 2 de la Ley Orgánica 3/2007, de 22 de marzo, para la igualdad efectiva de mujeres y hombres, sobre «Ámbito de aplicación», seleccione la redacción que coincide con el precepto:",El artículo 2 de la Ley Orgánica 3/2007 contiene la siguiente previsión: «Las obligaciones de la Ley se aplican a toda persona física o jurídica que se encuentre o actúe en territorio español. Esta previsión se aplica únicamente a las Administraciones públicas».,El artículo 2 de la Ley Orgánica 3/2007 contiene la siguiente previsión: «Las obligaciones de la Ley se aplican a toda persona física o jurídica que se encuentre o actúe en territorio español».,El artículo 2 de la Ley Orgánica 3/2007 contiene la siguiente previsión: «Las obligaciones de la Ley se aplican a toda persona física o jurídica que se encuentre o actúe en territorio español. La aplicación de esta regla queda limitada a las personas de nacionalidad española».,El artículo 2 de la Ley Orgánica 3/2007 contiene la siguiente previsión: «Las obligaciones de la Ley se aplican a toda persona física o jurídica que se encuentre o actúe en territorio español. El cumplimiento de esta previsión tiene carácter voluntario para su destinatario».,B,La opción correcta reproduce o formula fielmente la previsión del artículo 2: «Las obligaciones de la Ley se aplican a toda persona física o jurídica que se encuentre o actúe en territorio español.».,Las obligaciones de la Ley se aplican a toda persona física o jurídica que se encuentre o actúe en territorio español.,,una_previsión_correcta_y_tres_mutaciones_controladas,13,100,,PASS,PASS,AUTO_PASS,Pendiente de revisión humana,Texto consolidado BOE; última actualización publicada el 02/08/2024,https://www.boe.es/buscar/act.php?id=BOE-A-2007-6115,2026-07-14
LO3IGUALDAD-02-8b9fb44e531093,v1-densidad-25-editorial-contextual,2,2.,Ámbito de aplicación.,Título preliminar. Objeto y ámbito de la Ley,,2,identificación_del_precepto,seleccionar_correcta,"Respecto del artículo 2 de la Ley Orgánica 3/2007, de 22 de marzo, para la igualdad efectiva de mujeres y hombres, cuya rúbrica es «Ámbito de aplicación», señale la previsión correcta:",El artículo 2 de la Ley Orgánica 3/2007 contiene la siguiente previsión: «La aplicación de las obligaciones de la Ley no depende de la nacionalidad de la persona. El cumplimiento de esta previsión tiene carácter voluntario para su destinatario».,El artículo 2 de la Ley Orgánica 3/2007 contiene la siguiente previsión: «La aplicación de las obligaciones de la Ley no depende de la nacionalidad de la persona. La regla solo puede aplicarse después de una autorización judicial previa».,El artículo 2 de la Ley Orgánica 3/2007 contiene la siguiente previsión: «La aplicación de las obligaciones de la Ley no depende de la nacionalidad de la persona».,El artículo 2 de la Ley Orgánica 3/2007 contiene la siguiente previsión: «La aplicación de las obligaciones de la Ley no depende de la nacionalidad de la persona. La norma permite excluir esta previsión mediante pacto entre las partes».,C,La opción correcta reproduce o formula fielmente la previsión del artículo 2: «La aplicación de las obligaciones de la Ley no depende de la nacionalidad de la persona.».,La aplicación de las obligaciones de la Ley no depende de la nacionalidad de la persona.,,una_previsión_correcta_y_tres_mutaciones_controladas,11,100,,PASS,PASS,AUTO_PASS,Pendiente de revisión humana,Texto consolidado BOE; última actualización publicada el 02/08/2024,https://www.boe.es/buscar/act.php?id=BOE-A-2007-6115,2026-07-14
LO3IGUALDAD-02-51a04c3dd08532,v1-densidad-25-editorial-contextual,2,2.,Ámbito de aplicación.,Título preliminar. Objeto y ámbito de la Ley,,2,identificación_del_precepto,seleccionar_correcta,"El artículo 2 de la Ley Orgánica 3/2007, de 22 de marzo, para la igualdad efectiva de mujeres y hombres regula «Ámbito de aplicación». ¿Cuál de estas afirmaciones coincide con su contenido?",El artículo 2 de la Ley Orgánica 3/2007 contiene la siguiente previsión: «La aplicación de las obligaciones de la Ley no depende del domicilio de la persona. La aplicación de esta regla queda limitada a las personas de nacionalidad española».,El artículo 2 de la Ley Orgánica 3/2007 contiene la siguiente previsión: «La aplicación de las obligaciones de la Ley no depende del domicilio de la persona. El cumplimiento de esta previsión tiene carácter voluntario para su destinatario».,El artículo 2 de la Ley Orgánica 3/2007 contiene la siguiente previsión: «La aplicación de las obligaciones de la Ley no depende del domicilio de la persona. La regla solo puede aplicarse después de una autorización judicial previa».,El artículo 2 de la Ley Orgánica 3/2007 contiene la siguiente previsión: «La aplicación de las obligaciones de la Ley no depende del domicilio de la persona».,D,La opción correcta reproduce o formula fielmente la previsión del artículo 2: «La aplicación de las obligaciones de la Ley no depende del domicilio de la persona.».,La aplicación de las obligaciones de la Ley no depende del domicilio de la persona.,,una_previsión_correcta_y_tres_mutaciones_controladas,13,100,,PASS,PASS,AUTO_PASS,Pendiente de revisión humana,Texto consolidado BOE; última actualización publicada el 02/08/2024,https://www.boe.es/buscar/act.php?id=BOE-A-2007-6115,2026-07-14
LO3IGUALDAD-02-027e2cd83a72ed,v1-densidad-25-editorial-contextual,2,2.,Ámbito de aplicación.,Título preliminar. Objeto y ámbito de la Ley,,2,literal_con_hueco,seleccionar_correcta,"Conforme al artículo 2 de la Ley Orgánica 3/2007, de 22 de marzo, para la igualdad efectiva de mujeres y hombres, relativo a «Ámbito de aplicación», ¿qué formulación completa correctamente una de sus previsiones?",El artículo 2 de la Ley Orgánica 3/2007 contiene la siguiente previsión: «La aplicación de las obligaciones de la Ley no depende de la residencia de la persona».,El artículo 2 de la Ley Orgánica 3/2007 contiene la siguiente previsión: «La aplicación de las obligaciones de la Ley no depende de la residencia de la persona. Esta previsión se aplica únicamente a las Administraciones públicas».,El artículo 2 de la Ley Orgánica 3/2007 contiene la siguiente previsión: «La aplicación de las obligaciones de la Ley no depende de la residencia de la persona. La aplicación de esta regla queda limitada a las personas de nacionalidad española».,El artículo 2 de la Ley Orgánica 3/2007 contiene la siguiente previsión: «La aplicación de las obligaciones de la Ley no depende de la residencia de la persona. El cumplimiento de esta previsión tiene carácter voluntario para su destinatario».,A,La opción correcta reproduce o formula fielmente la previsión del artículo 2: «La aplicación de las obligaciones de la Ley no depende de la residencia de la persona.».,La aplicación de las obligaciones de la Ley no depende de la residencia de la persona.,,una_previsión_correcta_y_tres_mutaciones_controladas,13,100,,PASS,PASS,AUTO_PASS,Pendiente de revisión humana,Texto consolidado BOE; última actualización publicada el 02/08/2024,https://www.boe.es/buscar/act.php?id=BOE-A-2007-6115,2026-07-14
LO3IGUALDAD-02-73c1ba0a3aac4d,v1-densidad-25-editorial-contextual,2,1.,Ámbito de aplicación.,Título preliminar. Objeto y ámbito de la Ley,,2,identificación_del_precepto,seleccionar_correcta,"De acuerdo con el artículo 2 de la Ley Orgánica 3/2007, de 22 de marzo, para la igualdad efectiva de mujeres y hombres, sobre «Ámbito de aplicación», ¿qué afirmación se ajusta al precepto?",El artículo 2 de la Ley Orgánica 3/2007 contiene la siguiente previsión: «Todas las personas gozarán de los derechos derivados del principio de igualdad de trato y de la prohibición de discriminación por razón de sexo. Esta previsión queda limitada exclusivamente al ámbito de las relaciones laborales».,El artículo 2 de la Ley Orgánica 3/2007 contiene la siguiente previsión: «Todas las personas gozarán de los derechos derivados del principio de igualdad de trato y de la prohibición de discriminación por razón de sexo».,El artículo 2 de la Ley Orgánica 3/2007 contiene la siguiente previsión: «Todas las personas gozarán de los derechos derivados del principio de igualdad de trato y de la prohibición de discriminación por razón de sexo. Esta previsión se aplica únicamente a las Administraciones públicas».,El artículo 2 de la Ley Orgánica 3/2007 contiene la siguiente previsión: «Todas las personas gozarán de los derechos derivados del principio de igualdad de trato y de la prohibición de discriminación por razón de sexo. La aplicación de esta regla queda limitada a las personas de nacionalidad española».,B,La opción correcta reproduce o formula fielmente la previsión del artículo 2: «Todas las personas gozarán de los derechos derivados del principio de igualdad de trato y de la prohibición de discriminación por razón de sexo.».,Todas las personas gozarán de los derechos derivados del principio de igualdad de trato y de la prohibición de discriminación por razón de sexo.,,una_previsión_correcta_y_tres_mutaciones_controladas,13,100,,PASS,PASS,AUTO_PASS,Pendiente de revisión humana,Texto consolidado BOE; última actualización publicada el 02/08/2024,https://www.boe.es/buscar/act.php?id=BOE-A-2007-6115,2026-07-14
LO3IGUALDAD-02-81bda6a543ae0e,v1-densidad-25-editorial-contextual,2,2.,Ámbito de aplicación.,Título preliminar. Objeto y ámbito de la Ley,,2,identificación_del_precepto,seleccionar_correcta,"Atendiendo al tenor del artículo 2 de la Ley Orgánica 3/2007, de 22 de marzo, para la igualdad efectiva de mujeres y hombres, que regula «Ámbito de aplicación», seleccione la opción correcta:","El artículo 2 de la Ley Orgánica 3/2007 contiene la siguiente previsión: «Las obligaciones establecidas en esta Ley podrán ser discrecionalmente de aplicación a toda persona, física o jurídica, que se encuentre o actúe en territorio español, cualquiera que fuese su nacionalidad, domicilio o residencia».","El artículo 2 de la Ley Orgánica 3/2007 contiene la siguiente previsión: «Las obligaciones establecidas en esta Ley serán únicamente de manera provisional de aplicación a toda persona, física o jurídica, que se encuentre o actúe en territorio español, cualquiera que fuese su nacionalidad, domicilio o residencia».","El artículo 2 de la Ley Orgánica 3/2007 contiene la siguiente previsión: «Las obligaciones establecidas en esta Ley serán de aplicación a toda persona, física o jurídica, que se encuentre o actúe en territorio español, cualquiera que fuese su nacionalidad, domicilio o residencia».","El artículo 2 de la Ley Orgánica 3/2007 contiene la siguiente previsión: «Las obligaciones establecidas en esta Ley serán de aplicación a toda persona, física o jurídica, que se encuentre o actúe en territorio español, cualquiera que fuese su nacionalidad, domicilio o residencia. Esta previsión se aplica únicamente a las Administraciones públicas».",C,"La opción correcta reproduce o formula fielmente la previsión del artículo 2: «Las obligaciones establecidas en esta Ley serán de aplicación a toda persona, física o jurídica, que se encuentre o actúe en territorio español, cualquiera que fuese su nacionalidad, domicilio o residencia.».","Las obligaciones establecidas en esta Ley serán de aplicación a toda persona, física o jurídica, que se encuentre o actúe en territorio español, cualquiera que fuese su nacionalidad, domicilio o residencia.",,una_previsión_correcta_y_tres_mutaciones_controladas,9,100,,PASS,PASS,AUTO_PASS,Pendiente de revisión humana,Texto consolidado BOE; última actualización publicada el 02/08/2024,https://www.boe.es/buscar/act.php?id=BOE-A-2007-6115,2026-07-14
LO3IGUALDAD-02-932c912c101fa5,v1-densidad-25-editorial-contextual,2,2.,Ámbito de aplicación.,Título preliminar. Objeto y ámbito de la Ley,,3,afirmación_incorrecta,seleccionar_incorrecta,"De acuerdo con el artículo 2 de la Ley Orgánica 3/2007, de 22 de marzo, para la igualdad efectiva de mujeres y hombres, sobre «Ámbito de aplicación», ¿cuál de las siguientes afirmaciones NO coincide con el precepto?",El artículo 2 de la Ley Orgánica 3/2007 contiene la siguiente previsión: «Todas las personas gozarán de los derechos derivados del principio de igualdad de trato y de la prohibición de discriminación por razón de sexo».,El artículo 2 de la Ley Orgánica 3/2007 contiene la siguiente previsión: «Las obligaciones de la Ley se aplican a toda persona física o jurídica que se encuentre o actúe en territorio español».,El artículo 2 de la Ley Orgánica 3/2007 contiene la siguiente previsión: «Todas las personas gozarán de los derechos derivados de la prohibición de discriminación por razón de sexo».,El artículo 2 de la Ley Orgánica 3/2007 contiene la siguiente previsión: «TÍTULO I El principio de igualdad y la tutela contra la discriminación. La regla solo puede aplicarse después de una autorización judicial previa».,D,La opción incorrecta altera el contenido del artículo 2. La previsión de referencia es: «TÍTULO I El principio de igualdad y la tutela contra la discriminación».,TÍTULO I El principio de igualdad y la tutela contra la discriminación,TÍTULO I El principio de igualdad y la tutela contra la discriminación. La regla solo puede aplicarse después de una autorización judicial previa.,tres_previsiones_reales_y_una_mutación_controlada,7,100,,PASS,PASS,AUTO_PASS,Pendiente de revisión humana,Texto consolidado BOE; última actualización publicada el 02/08/2024,https://www.boe.es/buscar/act.php?id=BOE-A-2007-6115,2026-07-14
LO3IGUALDAD-02-29c06192ed0af2,v1-densidad-25-editorial-contextual,2,1.,Ámbito de aplicación.,Título preliminar. Objeto y ámbito de la Ley,,2,identificación_del_precepto,seleccionar_correcta,"¿Cuál de las siguientes afirmaciones reproduce correctamente el artículo 2 de la Ley Orgánica 3/2007, de 22 de marzo, para la igualdad efectiva de mujeres y hombres, dedicado a «Ámbito de aplicación»?",El artículo 2 de la Ley Orgánica 3/2007 contiene la siguiente previsión: «Todas las personas gozarán de los derechos derivados del principio de igualdad de trato».,El artículo 2 de la Ley Orgánica 3/2007 contiene la siguiente previsión: «Todas las personas gozarán de los derechos derivados del principio de igualdad de trato. El cumplimiento de esta previsión tiene carácter voluntario para su destinatario».,El artículo 2 de la Ley Orgánica 3/2007 contiene la siguiente previsión: «Todas las personas gozarán de los derechos derivados del principio de igualdad de trato. La regla solo puede aplicarse después de una autorización judicial previa».,El artículo 2 de la Ley Orgánica 3/2007 contiene la siguiente previsión: «Todas las personas gozarán de los derechos derivados del principio de igualdad de trato. La norma permite excluir esta previsión mediante pacto entre las partes».,A,La opción correcta reproduce o formula fielmente la previsión del artículo 2: «Todas las personas gozarán de los derechos derivados del principio de igualdad de trato.».,Todas las personas gozarán de los derechos derivados del principio de igualdad de trato.,,una_previsión_correcta_y_tres_mutaciones_controladas,11,100,,PASS,PASS,AUTO_PASS,Pendiente de revisión humana,Texto consolidado BOE; última actualización publicada el 02/08/2024,https://www.boe.es/buscar/act.php?id=BOE-A-2007-6115,2026-07-14
LO3IGUALDAD-02-682a8b63e93550,v1-densidad-25-editorial-contextual,2,1.,Ámbito de aplicación.,Título preliminar. Objeto y ámbito de la Ley,,2,identificación_del_precepto,seleccionar_correcta,"Conforme a la regulación de «Ámbito de aplicación» contenida en el artículo 2 de la Ley Orgánica 3/2007, de 22 de marzo, para la igualdad efectiva de mujeres y hombres, indique la opción correcta:",El artículo 2 de la Ley Orgánica 3/2007 contiene la siguiente previsión: «Todas las personas gozarán de los derechos derivados de la prohibición de discriminación por razón de sexo. La aplicación de esta regla queda limitada a las personas de nacionalidad española».,El artículo 2 de la Ley Orgánica 3/2007 contiene la siguiente previsión: «Todas las personas gozarán de los derechos derivados de la prohibición de discriminación por razón de sexo».,El artículo 2 de la Ley Orgánica 3/2007 contiene la siguiente previsión: «Todas las personas gozarán de los derechos derivados de la prohibición de discriminación por razón de sexo. El cumplimiento de esta previsión tiene carácter voluntario para su destinatario».,El artículo 2 de la Ley Orgánica 3/2007 contiene la siguiente previsión: «Todas las personas gozarán de los derechos derivados de la prohibición de discriminación por razón de sexo. La regla solo puede aplicarse después de una autorización judicial previa».,B,La opción correcta reproduce o formula fielmente la previsión del artículo 2: «Todas las personas gozarán de los derechos derivados de la prohibición de discriminación por razón de sexo.».,Todas las personas gozarán de los derechos derivados de la prohibición de discriminación por razón de sexo.,,una_previsión_correcta_y_tres_mutaciones_controladas,13,100,,PASS,PASS,AUTO_PASS,Pendiente de revisión humana,Texto consolidado BOE; última actualización publicada el 02/08/2024,https://www.boe.es/buscar/act.php?id=BOE-A-2007-6115,2026-07-14
LO3IGUALDAD-03-51d2fdf2363e78,v1-densidad-25-editorial-contextual,3,,El principio de igualdad de trato entre mujeres y hombres.,Título I. El principio de igualdad y la tutela contra la discriminación,,1,localización_normativa,seleccionar_correcta,"¿En qué artículo de la Ley Orgánica 3/2007, de 22 de marzo, para la igualdad efectiva de mujeres y hombres se regula «El principio de igualdad de trato entre mujeres y hombres»?",La materia se regula en el artículo 2 de la Ley Orgánica 3/2007.,La materia se regula en el artículo 4 de la Ley Orgánica 3/2007.,La materia se regula en el artículo 3 de la Ley Orgánica 3/2007.,La materia se regula en el artículo 1 de la Ley Orgánica 3/2007.,C,«El principio de igualdad de trato entre mujeres y hombres» es la rúbrica del artículo 3.,Artículo 3. El principio de igualdad de trato entre mujeres y hombres.,,localización_de_artículo,0,100,,PASS,PASS,AUTO_PASS,Pendiente de revisión humana,Texto consolidado BOE; última actualización publicada el 02/08/2024,https://www.boe.es/buscar/act.php?id=BOE-A-2007-6115,2026-07-14
LO3IGUALDAD-03-aa6d5cb3832341,v1-densidad-25-editorial-contextual,3,,El principio de igualdad de trato entre mujeres y hombres.,Título I. El principio de igualdad y la tutela contra la discriminación,,1,denominación_del_artículo,seleccionar_correcta,"Según la Ley Orgánica 3/2007, de 22 de marzo, para la igualdad efectiva de mujeres y hombres, ¿cuál es la denominación correcta del artículo 3?",El artículo 3 de la Ley Orgánica 3/2007 se denomina «Acoso sexual y acoso por razón de sexo».,El artículo 3 de la Ley Orgánica 3/2007 se denomina «Integración del principio de igualdad en la interpretación y aplicación de las normas».,El artículo 3 de la Ley Orgánica 3/2007 se denomina «Consecuencias jurídicas de las conductas discriminatorias».,El artículo 3 de la Ley Orgánica 3/2007 se denomina «El principio de igualdad de trato entre mujeres y hombres».,D,El artículo 3 se denomina «El principio de igualdad de trato entre mujeres y hombres».,Artículo 3. El principio de igualdad de trato entre mujeres y hombres.,,identificación_de_rúbrica,7,100,,PASS,PASS,AUTO_PASS,Pendiente de revisión humana,Texto consolidado BOE; última actualización publicada el 02/08/2024,https://www.boe.es/buscar/act.php?id=BOE-A-2007-6115,2026-07-14
LO3IGUALDAD-03-ab010f6824499f,v1-densidad-25-editorial-contextual,3,,El principio de igualdad de trato entre mujeres y hombres.,Título I. El principio de igualdad y la tutela contra la discriminación,,2,identificación_del_precepto,seleccionar_correcta,"En relación con «El principio de igualdad de trato entre mujeres y hombres», regulado en el artículo 3 de la Ley Orgánica 3/2007, de 22 de marzo, para la igualdad efectiva de mujeres y hombres, indique la formulación correcta:",El artículo 3 de la Ley Orgánica 3/2007 contiene la siguiente previsión: «La igualdad de trato entre mujeres y hombres supone la ausencia de discriminación directa por razón de sexo».,El artículo 3 de la Ley Orgánica 3/2007 contiene la siguiente previsión: «La igualdad de trato entre mujeres y hombres supone la ausencia de discriminación indirecta por razón de sexo».,El artículo 3 de la Ley Orgánica 3/2007 contiene la siguiente previsión: «La igualdad de trato entre mujeres y hombres supone la ausencia de acción positiva por razón de sexo».,El artículo 3 de la Ley Orgánica 3/2007 contiene la siguiente previsión: «La igualdad de trato entre mujeres y hombres supone la ausencia de diferencia de trato legítima por razón de sexo».,A,La opción correcta reproduce o formula fielmente la previsión del artículo 3: «La igualdad de trato entre mujeres y hombres supone la ausencia de discriminación directa por razón de sexo.».,La igualdad de trato entre mujeres y hombres supone la ausencia de discriminación directa por razón de sexo.,,una_previsión_correcta_y_tres_mutaciones_controladas,2,100,,PASS,PASS,AUTO_PASS,Pendiente de revisión humana,Texto consolidado BOE; última actualización publicada el 02/08/2024,https://www.boe.es/buscar/act.php?id=BOE-A-2007-6115,2026-07-14
LO3IGUALDAD-03-e721bec2f00765,v1-densidad-25-editorial-contextual,3,,El principio de igualdad de trato entre mujeres y hombres.,Título I. El principio de igualdad y la tutela contra la discriminación,,2,identificación_del_precepto,seleccionar_correcta,"¿Cuál de las siguientes afirmaciones reproduce correctamente el artículo 3 de la Ley Orgánica 3/2007, de 22 de marzo, para la igualdad efectiva de mujeres y hombres, dedicado a «El principio de igualdad de trato entre mujeres y hombres»?",El artículo 3 de la Ley Orgánica 3/2007 contiene la siguiente previsión: «La igualdad de trato entre las Administraciones públicas y las empresas supone la ausencia de discriminación indirecta por razón de sexo».,El artículo 3 de la Ley Orgánica 3/2007 contiene la siguiente previsión: «La igualdad de trato entre mujeres y hombres supone la ausencia de discriminación indirecta por razón de sexo».,El artículo 3 de la Ley Orgánica 3/2007 contiene la siguiente previsión: «La igualdad de trato entre mujeres y hombres supone la ausencia de discriminación indirecta por razón de sexo. Esta previsión se aplica únicamente a las Administraciones públicas».,El artículo 3 de la Ley Orgánica 3/2007 contiene la siguiente previsión: «La igualdad de trato entre mujeres y hombres supone la ausencia de discriminación indirecta por razón de sexo. La aplicación de esta regla queda limitada a las personas de nacionalidad española».,B,La opción correcta reproduce o formula fielmente la previsión del artículo 3: «La igualdad de trato entre mujeres y hombres supone la ausencia de discriminación indirecta por razón de sexo.».,La igualdad de trato entre mujeres y hombres supone la ausencia de discriminación indirecta por razón de sexo.,,una_previsión_correcta_y_tres_mutaciones_controladas,13,100,,PASS,PASS,AUTO_PASS,Pendiente de revisión humana,Texto consolidado BOE; última actualización publicada el 02/08/2024,https://www.boe.es/buscar/act.php?id=BOE-A-2007-6115,2026-07-14
