question_id,generation_version,article,paragraph,article_title,chapter,section,difficulty,family,selection_task,statement,option_a,option_b,option_c,option_d,correct_option,explanation,source_excerpt,false_basis,pattern,option_length_gap,quality_score,quality_flags,self_contained,syntactic_parallelism,verification_status,review_status,source_version,source_url,source_retrieved_at
L31PRL-14-f410033c75c0b0,v1-densidad-25-editorial-contextual,14,,Derecho a la protección frente a los riesgos laborales.,Capítulo III. Derechos y obligaciones,,1,localización_normativa,seleccionar_correcta,"¿En qué artículo de la Ley 31/1995, de 8 de noviembre, de Prevención de Riesgos Laborales se regula «Derecho a la protección frente a los riesgos laborales»?",La materia se regula en el artículo 15 de la Ley 31/1995.,La materia se regula en el artículo 16 de la Ley 31/1995.,La materia se regula en el artículo 14 de la Ley 31/1995.,La materia se regula en el artículo 17 de la Ley 31/1995.,C,«Derecho a la protección frente a los riesgos laborales» es la rúbrica del artículo 14.,Artículo 14. Derecho a la protección frente a los riesgos laborales.,,localización_de_artículo,0,100,,PASS,PASS,AUTO_PASS,Pendiente de revisión humana,Texto consolidado BOE; última modificación publicada el 09/04/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1995-24292,2026-07-14
L31PRL-14-369e81cb30a288,v1-densidad-25-editorial-contextual,14,,Derecho a la protección frente a los riesgos laborales.,Capítulo III. Derechos y obligaciones,,1,denominación_del_artículo,seleccionar_correcta,"Según la Ley 31/1995, de 8 de noviembre, de Prevención de Riesgos Laborales, ¿cuál es la denominación correcta del artículo 14?",El artículo 14 de la Ley 31/1995 se denomina «Principios de la acción preventiva».,"El artículo 14 de la Ley 31/1995 se denomina «Plan de prevención de riesgos laborales, evaluación de los riesgos y planificación de la actividad preventiva».",El artículo 14 de la Ley 31/1995 se denomina «Equipos de trabajo y medios de protección».,El artículo 14 de la Ley 31/1995 se denomina «Derecho a la protección frente a los riesgos laborales».,D,El artículo 14 se denomina «Derecho a la protección frente a los riesgos laborales».,Artículo 14. Derecho a la protección frente a los riesgos laborales.,,identificación_de_rúbrica,11,100,,PASS,PASS,AUTO_PASS,Pendiente de revisión humana,Texto consolidado BOE; última modificación publicada el 09/04/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1995-24292,2026-07-14
L31PRL-14-fa74c45fc9d37b,v1-densidad-25-editorial-contextual,14,1.,Derecho a la protección frente a los riesgos laborales.,Capítulo III. Derechos y obligaciones,,3,identificación_del_precepto,seleccionar_correcta,"Respecto del artículo 14 de la Ley 31/1995, de 8 de noviembre, de Prevención de Riesgos Laborales, cuya rúbrica es «Derecho a la protección frente a los riesgos laborales», señale la previsión correcta:",El artículo 14 de la Ley 31/1995 contiene la siguiente previsión: «Los trabajadores tienen derecho a una protección eficaz en materia de seguridad y salud en el trabajo».,El artículo 14 de la Ley 31/1995 contiene la siguiente previsión: «Los trabajadores tienen derecho a una protección eficaz en materia de seguridad y salud en el trabajo. La aplicación de esta regla exige autorización judicial previa en todo caso».,El artículo 14 de la Ley 31/1995 contiene la siguiente previsión: «Los trabajadores tienen derecho a una protección eficaz en materia de seguridad y salud en el trabajo. La medida únicamente puede adoptarse a solicitud de la autoridad laboral».,El artículo 14 de la Ley 31/1995 contiene la siguiente previsión: «Los trabajadores tienen derecho a una protección eficaz en materia de seguridad y salud en el trabajo. Esta obligación puede sustituirse por una compensación económica al trabajador».,A,La opción correcta reproduce o formula fielmente la previsión del artículo 14: «Los trabajadores tienen derecho a una protección eficaz en materia de seguridad y salud en el trabajo.».,Los trabajadores tienen derecho a una protección eficaz en materia de seguridad y salud en el trabajo.,,una_previsión_correcta_y_tres_mutaciones_controladas,12,100,,PASS,PASS,AUTO_PASS,Pendiente de revisión humana,Texto consolidado BOE; última modificación publicada el 09/04/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1995-24292,2026-07-14
L31PRL-14-219d49a2323703,v1-densidad-25-editorial-contextual,14,1.,Derecho a la protección frente a los riesgos laborales.,Capítulo III. Derechos y obligaciones,,3,identificación_del_precepto,seleccionar_correcta,"El artículo 14 de la Ley 31/1995, de 8 de noviembre, de Prevención de Riesgos Laborales regula «Derecho a la protección frente a los riesgos laborales». ¿Cuál de estas afirmaciones coincide con su contenido?",El artículo 14 de la Ley 31/1995 contiene la siguiente previsión: «El derecho de los trabajadores a la protección eficaz se corresponde con un deber de protección del autoridad laboral».,El artículo 14 de la Ley 31/1995 contiene la siguiente previsión: «El derecho de los trabajadores a la protección eficaz se corresponde con un deber de protección del empresario».,El artículo 14 de la Ley 31/1995 contiene la siguiente previsión: «El derecho de los trabajadores a la protección eficaz se corresponde con un deber de protección del servicio de prevención».,El artículo 14 de la Ley 31/1995 contiene la siguiente previsión: «El derecho de los trabajadores a la protección eficaz se corresponde con un deber de protección del empresario. Esta previsión solo se aplica a empresas con cincuenta o más trabajadores».,B,La opción correcta reproduce o formula fielmente la previsión del artículo 14: «El derecho de los trabajadores a la protección eficaz se corresponde con un deber de protección del empresario.».,El derecho de los trabajadores a la protección eficaz se corresponde con un deber de protección del empresario.,,una_previsión_correcta_y_tres_mutaciones_controladas,12,100,,PASS,PASS,AUTO_PASS,Pendiente de revisión humana,Texto consolidado BOE; última modificación publicada el 09/04/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1995-24292,2026-07-14
L31PRL-14-9eb8ff2e6b5be1,v1-densidad-25-editorial-contextual,14,1.,Derecho a la protección frente a los riesgos laborales.,Capítulo III. Derechos y obligaciones,,3,literal_con_hueco,seleccionar_correcta,"Conforme al artículo 14 de la Ley 31/1995, de 8 de noviembre, de Prevención de Riesgos Laborales, relativo a «Derecho a la protección frente a los riesgos laborales», ¿qué formulación completa correctamente una de sus previsiones?",El artículo 14 de la Ley 31/1995 contiene la siguiente previsión: «Las Administraciones públicas tienen deber de protección respecto del personal a su servicio. Esta previsión solo se aplica a empresas con cincuenta o más trabajadores».,El artículo 14 de la Ley 31/1995 contiene la siguiente previsión: «Las Administraciones públicas tienen deber de protección respecto del personal a su servicio. Su cumplimiento tiene carácter voluntario para el empresario».,El artículo 14 de la Ley 31/1995 contiene la siguiente previsión: «Las Administraciones públicas tienen deber de protección respecto del personal a su servicio».,El artículo 14 de la Ley 31/1995 contiene la siguiente previsión: «Las Administraciones públicas tienen deber de protección respecto del personal a su servicio. La aplicación de esta regla exige autorización judicial previa en todo caso».,C,La opción correcta reproduce o formula fielmente la previsión del artículo 14: «Las Administraciones públicas tienen deber de protección respecto del personal a su servicio.».,Las Administraciones públicas tienen deber de protección respecto del personal a su servicio.,,una_previsión_correcta_y_tres_mutaciones_controladas,12,100,,PASS,PASS,AUTO_PASS,Pendiente de revisión humana,Texto consolidado BOE; última modificación publicada el 09/04/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1995-24292,2026-07-14
L31PRL-14-a508bf43624324,v1-densidad-25-editorial-contextual,14,5.,Derecho a la protección frente a los riesgos laborales.,Capítulo III. Derechos y obligaciones,,3,identificación_del_precepto,seleccionar_correcta,"De acuerdo con el artículo 14 de la Ley 31/1995, de 8 de noviembre, de Prevención de Riesgos Laborales, sobre «Derecho a la protección frente a los riesgos laborales», ¿qué afirmación se ajusta al precepto?",El artículo 14 de la Ley 31/1995 contiene la siguiente previsión: «El coste de las medidas de seguridad y salud no debe recaer sobre los trabajadores. La norma permite excluir su aplicación mediante convenio colectivo».,El artículo 14 de la Ley 31/1995 contiene la siguiente previsión: «El coste de las medidas de seguridad y salud no debe recaer sobre los trabajadores. Esta previsión solo se aplica a empresas con cincuenta o más trabajadores».,El artículo 14 de la Ley 31/1995 contiene la siguiente previsión: «El coste de las medidas de seguridad y salud no debe recaer sobre los trabajadores. Su cumplimiento tiene carácter voluntario para el empresario».,El artículo 14 de la Ley 31/1995 contiene la siguiente previsión: «El coste de las medidas de seguridad y salud no debe recaer sobre los trabajadores».,D,La opción correcta reproduce o formula fielmente la previsión del artículo 14: «El coste de las medidas de seguridad y salud no debe recaer sobre los trabajadores.».,El coste de las medidas de seguridad y salud no debe recaer sobre los trabajadores.,,una_previsión_correcta_y_tres_mutaciones_controladas,12,100,,PASS,PASS,AUTO_PASS,Pendiente de revisión humana,Texto consolidado BOE; última modificación publicada el 09/04/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1995-24292,2026-07-14
L31PRL-14-737921b235c6a1,v1-densidad-25-editorial-contextual,14,1.,Derecho a la protección frente a los riesgos laborales.,Capítulo III. Derechos y obligaciones,,3,identificación_del_precepto,seleccionar_correcta,"Atendiendo al tenor del artículo 14 de la Ley 31/1995, de 8 de noviembre, de Prevención de Riesgos Laborales, que regula «Derecho a la protección frente a los riesgos laborales», seleccione la opción correcta:",El artículo 14 de la Ley 31/1995 contiene la siguiente previsión: «El citado derecho supone la existencia de un correlativo deber del empresario de protección de los trabajadores frente a los riesgos laborales».,El artículo 14 de la Ley 31/1995 contiene la siguiente previsión: «El citado derecho supone la existencia de un correlativo deber del empresario de protección de los trabajadores frente a los riesgos laborales. Esta obligación puede sustituirse por una compensación económica al trabajador».,El artículo 14 de la Ley 31/1995 contiene la siguiente previsión: «El citado derecho supone la existencia de un correlativo deber del empresario de protección de los trabajadores frente a los riesgos laborales. La norma permite excluir su aplicación mediante convenio colectivo».,El artículo 14 de la Ley 31/1995 contiene la siguiente previsión: «El citado derecho supone la existencia de un correlativo deber del trabajador de protección de los trabajadores frente a los riesgos laborales».,A,La opción correcta reproduce o formula fielmente la previsión del artículo 14: «El citado derecho supone la existencia de un correlativo deber del empresario de protección de los trabajadores frente a los riesgos laborales.».,El citado derecho supone la existencia de un correlativo deber del empresario de protección de los trabajadores frente a los riesgos laborales.,,una_previsión_correcta_y_tres_mutaciones_controladas,10,100,,PASS,PASS,AUTO_PASS,Pendiente de revisión humana,Texto consolidado BOE; última modificación publicada el 09/04/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1995-24292,2026-07-14
L31PRL-14-d763c7f346241d,v1-densidad-25-editorial-contextual,14,1.,Derecho a la protección frente a los riesgos laborales.,Capítulo III. Derechos y obligaciones,,3,literal_con_hueco,seleccionar_correcta,"¿Qué redacción se corresponde con una previsión del artículo 14 de la Ley 31/1995, de 8 de noviembre, de Prevención de Riesgos Laborales, relativo a «Derecho a la protección frente a los riesgos laborales»?","El artículo 14 de la Ley 31/1995 contiene la siguiente previsión: «Este deber de protección constituye, igualmente, un deber de las Administraciones públicas respecto del personal a su servicio. La medida únicamente puede adoptarse a solicitud de la autoridad laboral».","El artículo 14 de la Ley 31/1995 contiene la siguiente previsión: «Este deber de protección constituye, igualmente, un deber de las Administraciones públicas respecto del personal a su servicio».","El artículo 14 de la Ley 31/1995 contiene la siguiente previsión: «Este deber de protección constituye, igualmente, un deber de las Administraciones públicas respecto del personal a su servicio. Esta obligación puede sustituirse por una compensación económica al trabajador».","El artículo 14 de la Ley 31/1995 contiene la siguiente previsión: «Este deber de protección constituye, igualmente, un deber de las Administraciones públicas respecto del personal a su servicio. La norma permite excluir su aplicación mediante convenio colectivo».",B,"La opción correcta reproduce o formula fielmente la previsión del artículo 14: «Este deber de protección constituye, igualmente, un deber de las Administraciones públicas respecto del personal a su servicio.».","Este deber de protección constituye, igualmente, un deber de las Administraciones públicas respecto del personal a su servicio.",,una_previsión_correcta_y_tres_mutaciones_controladas,11,100,,PASS,PASS,AUTO_PASS,Pendiente de revisión humana,Texto consolidado BOE; última modificación publicada el 09/04/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1995-24292,2026-07-14
L31PRL-14-512fc8e0e17514,v1-densidad-25-editorial-contextual,14,1.,Derecho a la protección frente a los riesgos laborales.,Capítulo III. Derechos y obligaciones,,3,identificación_del_precepto,seleccionar_correcta,"¿Cuál de las siguientes afirmaciones reproduce correctamente el artículo 14 de la Ley 31/1995, de 8 de noviembre, de Prevención de Riesgos Laborales, dedicado a «Derecho a la protección frente a los riesgos laborales»?","El artículo 14 de la Ley 31/1995 contiene la siguiente previsión: «Los derechos de información, consulta y participación, formación en materia preventiva, paralización de la actividad en caso de riesgo grave e inminente y vigilancia de su estado de salud, en los términos previstos en la presente Ley, forman parte del derecho de los trabajadores a una protección eficaz en materia de seguridad y salud en el trabajo. La norma permite excluir su aplicación mediante convenio colectivo».","El artículo 14 de la Ley 31/1995 contiene la siguiente previsión: «Los derechos de información, consulta y participación, formación en materia preventiva, paralización de la actividad en caso de riesgo leve y eventual y vigilancia de su estado de salud, en los términos previstos en la presente Ley, forman parte del derecho de los trabajadores a una protección eficaz en materia de seguridad y salud en el trabajo».","El artículo 14 de la Ley 31/1995 contiene la siguiente previsión: «Los derechos de información, consulta y participación, formación en materia preventiva, paralización de la actividad en caso de riesgo grave e inminente y vigilancia de su estado de salud, en los términos previstos en la presente Ley, forman parte del derecho de los trabajadores a una protección eficaz en materia de seguridad y salud en el trabajo».","El artículo 14 de la Ley 31/1995 contiene la siguiente previsión: «Los derechos de información, consulta y participación, formación en materia preventiva, paralización de la actividad en caso de riesgo exclusivamente económico y vigilancia de su estado de salud, en los términos previstos en la presente Ley, forman parte del derecho de los trabajadores a una protección eficaz en materia de seguridad y salud en el trabajo».",C,"La opción correcta reproduce o formula fielmente la previsión del artículo 14: «Los derechos de información, consulta y participación, formación en materia preventiva, paralización de la actividad en caso de riesgo grave e inminente y vigilancia de su estado de salud, en los términos previstos en la presente Ley, forman parte del derecho de los trabajadores a una protección eficaz en materia de seguridad y salud en el trabajo.».","Los derechos de información, consulta y participación, formación en materia preventiva, paralización de la actividad en caso de riesgo grave e inminente y vigilancia de su estado de salud, en los términos previstos en la presente Ley, forman parte del derecho de los trabajadores a una protección eficaz en materia de seguridad y salud en el trabajo.",,una_previsión_correcta_y_tres_mutaciones_controladas,10,100,,PASS,PASS,AUTO_PASS,Pendiente de revisión humana,Texto consolidado BOE; última modificación publicada el 09/04/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1995-24292,2026-07-14
L31PRL-14-2ee88e2af47bf2,v1-densidad-25-editorial-contextual,14,2.,Derecho a la protección frente a los riesgos laborales.,Capítulo III. Derechos y obligaciones,,3,identificación_del_precepto,seleccionar_correcta,"Conforme a la regulación de «Derecho a la protección frente a los riesgos laborales» contenida en el artículo 14 de la Ley 31/1995, de 8 de noviembre, de Prevención de Riesgos Laborales, indique la opción correcta:","El artículo 14 de la Ley 31/1995 contiene la siguiente previsión: «En cumplimiento del deber de protección, el autoridad laboral deberá garantizar la seguridad y la salud de los trabajadores a su servicio en todos los aspectos relacionados con el trabajo».","El artículo 14 de la Ley 31/1995 contiene la siguiente previsión: «En cumplimiento del deber de protección, el servicio de prevención deberá garantizar la seguridad y la salud de los trabajadores a su servicio en todos los aspectos relacionados con el trabajo».","El artículo 14 de la Ley 31/1995 contiene la siguiente previsión: «En cumplimiento del deber de protección, el empresario podrá libremente garantizar la seguridad y la salud de los trabajadores a su servicio en todos los aspectos relacionados con el trabajo».","El artículo 14 de la Ley 31/1995 contiene la siguiente previsión: «En cumplimiento del deber de protección, el empresario deberá garantizar la seguridad y la salud de los trabajadores a su servicio en todos los aspectos relacionados con el trabajo».",D,"La opción correcta reproduce o formula fielmente la previsión del artículo 14: «En cumplimiento del deber de protección, el empresario deberá garantizar la seguridad y la salud de los trabajadores a su servicio en todos los aspectos relacionados con el trabajo.».","En cumplimiento del deber de protección, el empresario deberá garantizar la seguridad y la salud de los trabajadores a su servicio en todos los aspectos relacionados con el trabajo.",,una_previsión_correcta_y_tres_mutaciones_controladas,2,100,,PASS,PASS,AUTO_PASS,Pendiente de revisión humana,Texto consolidado BOE; última modificación publicada el 09/04/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1995-24292,2026-07-14
L31PRL-14-2955aa9a47e583,v1-densidad-25-editorial-contextual,14,2.,Derecho a la protección frente a los riesgos laborales.,Capítulo III. Derechos y obligaciones,,4,afirmación_incorrecta,seleccionar_incorrecta,"De acuerdo con el artículo 14 de la Ley 31/1995, de 8 de noviembre, de Prevención de Riesgos Laborales, sobre «Derecho a la protección frente a los riesgos laborales», ¿cuál de las siguientes afirmaciones NO coincide con el precepto?","El artículo 14 de la Ley 31/1995 contiene la siguiente previsión: «El trabajador desarrollará una acción permanente de seguimiento de la actividad preventiva con el fin de perfeccionar de manera continua las actividades de identificación, evaluación y control de los riesgos que no se hayan podido evitar y los niveles de protección existentes y dispondrá lo necesario para la adaptación de las medidas de prevención señaladas en el párrafo anterior a las modificaciones que puedan experimentar las circunstancias que incidan en la realización del trabajo».",El artículo 14 de la Ley 31/1995 contiene la siguiente previsión: «El empresario deberá cumplir las obligaciones establecidas en la normativa sobre prevención de riesgos laborales».,"El artículo 14 de la Ley 31/1995 contiene la siguiente previsión: «Las obligaciones de los trabajadores establecidas en esta Ley, la atribución de funciones en materia de protección y prevención a trabajadores o servicios de la empresa y el recurso al concierto con entidades especializadas para el desarrollo de actividades de prevención complementarán las acciones del empresario, sin que por ello le eximan del cumplimiento de su deber en esta materia, sin perjuicio de las acciones que pueda ejercitar, en su caso, contra cualquier otra persona».",El artículo 14 de la Ley 31/1995 contiene la siguiente previsión: «El coste de las medidas relativas a la seguridad y la salud en el trabajo no deberá recaer en modo alguno sobre los trabajadores».,A,"La opción incorrecta altera el contenido del artículo 14. La previsión de referencia es: «El empresario desarrollará una acción permanente de seguimiento de la actividad preventiva con el fin de perfeccionar de manera continua las actividades de identificación, evaluación y control de los riesgos que no se hayan podido evitar y los niveles de protección existentes y dispondrá lo necesario para la adaptación de las medidas de prevención señaladas en el párrafo anterior a las modificaciones que puedan experimentar las circunstancias que incidan en la realización del trabajo.».","El empresario desarrollará una acción permanente de seguimiento de la actividad preventiva con el fin de perfeccionar de manera continua las actividades de identificación, evaluación y control de los riesgos que no se hayan podido evitar y los niveles de protección existentes y dispondrá lo necesario para la adaptación de las medidas de prevención señaladas en el párrafo anterior a las modificaciones que puedan experimentar las circunstancias que incidan en la realización del trabajo.","El trabajador desarrollará una acción permanente de seguimiento de la actividad preventiva con el fin de perfeccionar de manera continua las actividades de identificación, evaluación y control de los riesgos que no se hayan podido evitar y los niveles de protección existentes y dispondrá lo necesario para la adaptación de las medidas de prevención señaladas en el párrafo anterior a las modificaciones que puedan experimentar las circunstancias que incidan en la realización del trabajo.",tres_previsiones_reales_y_una_mutación_controlada,60,95,brecha_longitud_alta,PASS,PASS,AUTO_PASS,Pendiente de revisión humana,Texto consolidado BOE; última modificación publicada el 09/04/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1995-24292,2026-07-14
L31PRL-14-c107b5678c06c8,v1-densidad-25-editorial-contextual,14,3.,Derecho a la protección frente a los riesgos laborales.,Capítulo III. Derechos y obligaciones,,3,identificación_del_precepto,seleccionar_correcta,"El artículo 14 de la Ley 31/1995, de 8 de noviembre, de Prevención de Riesgos Laborales regula «Derecho a la protección frente a los riesgos laborales». ¿Cuál de estas afirmaciones coincide con su contenido?",El artículo 14 de la Ley 31/1995 contiene la siguiente previsión: «El empresario deberá cumplir las obligaciones establecidas en la normativa sobre prevención de riesgos laborales. La norma permite excluir su aplicación mediante convenio colectivo».,El artículo 14 de la Ley 31/1995 contiene la siguiente previsión: «El empresario deberá cumplir las obligaciones establecidas en la normativa sobre prevención de riesgos laborales».,El artículo 14 de la Ley 31/1995 contiene la siguiente previsión: «El trabajador deberá cumplir las obligaciones establecidas en la normativa sobre prevención de riesgos laborales».,El artículo 14 de la Ley 31/1995 contiene la siguiente previsión: «El autoridad laboral deberá cumplir las obligaciones establecidas en la normativa sobre prevención de riesgos laborales».,B,La opción correcta reproduce o formula fielmente la previsión del artículo 14: «El empresario deberá cumplir las obligaciones establecidas en la normativa sobre prevención de riesgos laborales.».,El empresario deberá cumplir las obligaciones establecidas en la normativa sobre prevención de riesgos laborales.,,una_previsión_correcta_y_tres_mutaciones_controladas,9,100,,PASS,PASS,AUTO_PASS,Pendiente de revisión humana,Texto consolidado BOE; última modificación publicada el 09/04/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1995-24292,2026-07-14
L31PRL-14-2dd2f187e28793,v1-densidad-25-editorial-contextual,14,4.,Derecho a la protección frente a los riesgos laborales.,Capítulo III. Derechos y obligaciones,,3,identificación_del_precepto,seleccionar_correcta,"Según el artículo 14 de la Ley 31/1995, de 8 de noviembre, de Prevención de Riesgos Laborales, relativo a «Derecho a la protección frente a los riesgos laborales», señale la afirmación correcta:","El artículo 14 de la Ley 31/1995 contiene la siguiente previsión: «Las obligaciones de los trabajadores establecidas en esta Ley, la atribución de funciones en materia de protección y prevención a trabajadores o servicios de la empresa y el recurso al concierto con entidades especializadas para el desarrollo de actividades de prevención complementarán las acciones del autoridad laboral, sin que por ello le eximan del cumplimiento de su deber en esta materia, sin perjuicio de las acciones que pueda ejercitar, en su caso, contra cualquier otra persona».","El artículo 14 de la Ley 31/1995 contiene la siguiente previsión: «Las obligaciones de los trabajadores establecidas en esta Ley, la atribución de funciones en materia de protección y prevención a trabajadores o servicios de la empresa y el recurso al concierto con entidades especializadas para el desarrollo de actividades de prevención complementarán las acciones del servicio de prevención, sin que por ello le eximan del cumplimiento de su deber en esta materia, sin perjuicio de las acciones que pueda ejercitar, en su caso, contra cualquier otra persona».","El artículo 14 de la Ley 31/1995 contiene la siguiente previsión: «Las obligaciones de los trabajadores establecidas en esta Ley, la atribución de funciones en materia de protección y prevención a trabajadores o servicios de la empresa y el recurso al concierto con entidades especializadas para el desarrollo de actividades de prevención complementarán las acciones del empresario, sin que por ello le eximan del cumplimiento de su deber en esta materia, sin perjuicio de las acciones que pueda ejercitar, en su caso, contra cualquier otra persona».","El artículo 14 de la Ley 31/1995 contiene la siguiente previsión: «Las obligaciones de los trabajadores establecidas en esta Ley, la atribución de funciones en materia de protección y prevención a trabajadores o servicios de la empresa y el recurso al concierto con entidades especializadas para el desarrollo de actividades de prevención complementarán las acciones del empresario, sin que por ello le eximan del cumplimiento de su deber en esta materia, sin perjuicio de las acciones que pueda ejercitar, en su caso, contra cualquier otra persona. Esta previsión solo se aplica a empresas con cincuenta o más trabajadores».",C,"La opción correcta reproduce o formula fielmente la previsión del artículo 14: «Las obligaciones de los trabajadores establecidas en esta Ley, la atribución de funciones en materia de protección y prevención a trabajadores o servicios de la empresa y el recurso al concierto con entidades especializadas para el desarrollo de actividades de prevención complementarán las acciones del empresario, sin que por ello le eximan del cumplimiento de su deber en esta materia, sin perjuicio de las acciones que pueda ejercitar, en su caso, contra cualquier otra persona.».","Las obligaciones de los trabajadores establecidas en esta Ley, la atribución de funciones en materia de protección y prevención a trabajadores o servicios de la empresa y el recurso al concierto con entidades especializadas para el desarrollo de actividades de prevención complementarán las acciones del empresario, sin que por ello le eximan del cumplimiento de su deber en esta materia, sin perjuicio de las acciones que pueda ejercitar, en su caso, contra cualquier otra persona.",,una_previsión_correcta_y_tres_mutaciones_controladas,12,100,,PASS,PASS,AUTO_PASS,Pendiente de revisión humana,Texto consolidado BOE; última modificación publicada el 09/04/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1995-24292,2026-07-14
L31PRL-14-d5798f5f9ee917,v1-densidad-25-editorial-contextual,14,5.,Derecho a la protección frente a los riesgos laborales.,Capítulo III. Derechos y obligaciones,,3,literal_con_hueco,seleccionar_correcta,"Según el artículo 14 de la Ley 31/1995, de 8 de noviembre, de Prevención de Riesgos Laborales, sobre «Derecho a la protección frente a los riesgos laborales», seleccione la redacción que coincide con el precepto:",El artículo 14 de la Ley 31/1995 contiene la siguiente previsión: «El coste de las medidas relativas a la seguridad y la salud en el trabajo no deberá recaer en modo alguno sobre los trabajadores. La medida únicamente puede adoptarse a solicitud de la autoridad laboral».,El artículo 14 de la Ley 31/1995 contiene la siguiente previsión: «El coste de las medidas relativas a la seguridad y la salud en el trabajo no deberá recaer en modo alguno sobre los trabajadores. Esta obligación puede sustituirse por una compensación económica al trabajador».,El artículo 14 de la Ley 31/1995 contiene la siguiente previsión: «El coste de las medidas relativas a la seguridad y la salud en el trabajo no deberá recaer en modo alguno sobre los trabajadores. La norma permite excluir su aplicación mediante convenio colectivo».,El artículo 14 de la Ley 31/1995 contiene la siguiente previsión: «El coste de las medidas relativas a la seguridad y la salud en el trabajo no deberá recaer en modo alguno sobre los trabajadores».,D,La opción correcta reproduce o formula fielmente la previsión del artículo 14: «El coste de las medidas relativas a la seguridad y la salud en el trabajo no deberá recaer en modo alguno sobre los trabajadores.».,El coste de las medidas relativas a la seguridad y la salud en el trabajo no deberá recaer en modo alguno sobre los trabajadores.,,una_previsión_correcta_y_tres_mutaciones_controladas,11,100,,PASS,PASS,AUTO_PASS,Pendiente de revisión humana,Texto consolidado BOE; última modificación publicada el 09/04/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1995-24292,2026-07-14
L31PRL-14-003a81c30876ab,v1-densidad-25-editorial-contextual,14,1.,Derecho a la protección frente a los riesgos laborales.,Capítulo III. Derechos y obligaciones,,3,identificación_del_precepto,seleccionar_correcta,"Atendiendo al tenor del artículo 14 de la Ley 31/1995, de 8 de noviembre, de Prevención de Riesgos Laborales, que regula «Derecho a la protección frente a los riesgos laborales», seleccione la opción correcta:",El artículo 14 de la Ley 31/1995 contiene la siguiente previsión: «Los trabajadores tienen derecho a una protección eficaz en materia de seguridad y salud en el trabajo».,El artículo 14 de la Ley 31/1995 contiene la siguiente previsión: «Los trabajadores tienen derecho a una protección eficaz en materia de seguridad y salud en el trabajo. La aplicación de esta regla exige autorización judicial previa en todo caso».,El artículo 14 de la Ley 31/1995 contiene la siguiente previsión: «Los trabajadores tienen derecho a una protección eficaz en materia de seguridad y salud en el trabajo. La medida únicamente puede adoptarse a solicitud de la autoridad laboral».,El artículo 14 de la Ley 31/1995 contiene la siguiente previsión: «Los trabajadores tienen derecho a una protección eficaz en materia de seguridad y salud en el trabajo. Esta obligación puede sustituirse por una compensación económica al trabajador».,A,La opción correcta reproduce o formula fielmente la previsión del artículo 14: «Los trabajadores tienen derecho a una protección eficaz en materia de seguridad y salud en el trabajo.».,Los trabajadores tienen derecho a una protección eficaz en materia de seguridad y salud en el trabajo.,,una_previsión_correcta_y_tres_mutaciones_controladas,12,100,,PASS,PASS,AUTO_PASS,Pendiente de revisión humana,Texto consolidado BOE; última modificación publicada el 09/04/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1995-24292,2026-07-14
L31PRL-14-bcd4ff2df07ff6,v1-densidad-25-editorial-contextual,14,1.,Derecho a la protección frente a los riesgos laborales.,Capítulo III. Derechos y obligaciones,,3,identificación_del_precepto,seleccionar_correcta,"En relación con «Derecho a la protección frente a los riesgos laborales», regulado en el artículo 14 de la Ley 31/1995, de 8 de noviembre, de Prevención de Riesgos Laborales, indique la formulación correcta:",El artículo 14 de la Ley 31/1995 contiene la siguiente previsión: «El derecho de los trabajadores a la protección eficaz se corresponde con un deber de protección del empresario. Esta obligación puede sustituirse por una compensación económica al trabajador».,El artículo 14 de la Ley 31/1995 contiene la siguiente previsión: «El derecho de los trabajadores a la protección eficaz se corresponde con un deber de protección del empresario».,El artículo 14 de la Ley 31/1995 contiene la siguiente previsión: «El derecho de los trabajadores a la protección eficaz se corresponde con un deber de protección del empresario. La norma permite excluir su aplicación mediante convenio colectivo».,El artículo 14 de la Ley 31/1995 contiene la siguiente previsión: «El derecho de los trabajadores a la protección eficaz se corresponde con un deber de protección del trabajador».,B,La opción correcta reproduce o formula fielmente la previsión del artículo 14: «El derecho de los trabajadores a la protección eficaz se corresponde con un deber de protección del empresario.».,El derecho de los trabajadores a la protección eficaz se corresponde con un deber de protección del empresario.,,una_previsión_correcta_y_tres_mutaciones_controladas,10,100,,PASS,PASS,AUTO_PASS,Pendiente de revisión humana,Texto consolidado BOE; última modificación publicada el 09/04/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1995-24292,2026-07-14
